pricePerServing,weightPerServing,vegetarian,vegan,glutenFree,dairyFree,sustainable,lowFodmap,ketogenic,whole30,readyInMinutes,aggregateLikes,spoonacularScore,healthScore,percentProtein,percentFat,percentCarbs,calories,Fat/g,Saturated Fat/g,Carbohydrates/g,Sugar/g,Cholesterol/mg,Sodium/mg,Protein/g,Vitamin B3/mg,Selenium/µg,Phosphorus/mg,Iron/mg,Vitamin B2/mg,Calcium/mg,Vitamin B1/mg,Folate/µg,Potassium/mg,Copper/mg,Zinc/mg,Manganese/mg,Magnesium/mg,Vitamin B12/µg,Vitamin B5/mg,Vitamin B6/mg,Vitamin E/mg,Fiber/g,Vitamin A/IU,Vitamin D/µg,Vitamin K/µg,Vitamin C/mg
1.9946,369,0,False,0,False,0,False,0,False,45,0,52.0,16.0,31.98,45.51,22.51,307.93,15.52,8.64,17.27,5.81,88.25,1020.15,24.53,2.69,19.51,403.13,2.48,0.34,299.14,0.25,35.21,774.18,0.33,1.75,0.47,52.03,2.51,1.36,0.31,0.25,2.13,2727.13,12.0,4.7,11.07
2.5724,173,0,False,1,False,0,False,0,False,30,3,38.0,6.0,36.16,34.07,29.77,180.89,6.78,3.85,13.32,1.11,66.84,204.75,16.19,2.05,61.19,135.24,1.2,0.11,35.32,0.06,32.81,262.6,0.15,0.55,0.32,25.05,0.35,0.42,0.13,1.33,0.81,424.89,0.0,16.08,11.5
2.7494,181,0,False,0,False,0,False,0,False,50,0,64.0,20.0,52.74,30.41,16.85,254.6,8.33,4.16,10.39,1.03,122.97,495.83,32.52,1.89,63.99,333.33,1.48,0.09,114.0,0.19,36.88,593.78,0.28,1.74,0.25,57.1,4.23,1.17,0.51,1.86,0.83,412.38,11.67,22.42,5.17
9.1917,336,0,False,1,False,0,False,0,False,25,0,52.0,16.0,35.63,62.15,2.22,525.91,33.14,16.23,2.66,0.66,172.14,886.28,42.76,14.94,104.12,556.34,0.8,0.11,35.79,0.12,31.47,1046.9,0.1,0.97,0.13,63.07,2.54,0.85,1.3,3.15,0.42,877.74,11.09,9.42,0.98
13.7971,636,0,False,1,False,0,False,0,False,40,21,93.0,68.0,52.34,45.43,2.23,931.65,45.69,11.68,5.06,1.87,350.35,2887.47,118.46,25.67,72.15,1407.11,8.67,1.89,261.26,2.01,84.21,2134.74,1.09,3.86,4.93,130.45,44.19,11.1,1.24,1.65,0.77,650.26,22.26,2.72,19.91
7.3832,285,0,False,1,False,0,False,0,False,20,23,63.0,13.0,50.19,45.34,4.47,344.19,17.25,9.46,3.83,0.79,175.08,645.66,42.97,3.81,159.63,358.91,3.15,0.18,190.29,0.14,63.84,482.37,0.21,1.08,0.23,56.79,1.04,0.31,0.2,3.74,1.61,1610.09,0.28,4.69,7.64
7.7807,229,0,False,0,False,0,False,0,False,55,0,62.0,28.0,34.37,54.67,10.96,342.63,20.65,8.87,9.31,1.88,134.17,849.43,29.21,5.16,47.44,431.68,1.27,0.2,151.33,0.12,52.71,519.1,0.34,2.61,0.26,53.5,4.81,0.88,0.43,2.08,1.15,699.0,0.93,22.24,8.25
6.1934000000000005,562,0,False,0,False,0,False,0,False,155,0,60.0,26.0,36.88,50.01,13.11,627.13,32.59,8.15,19.22,6.91,510.63,2038.77,54.07,6.66,100.49,553.61,6.81,0.28,336.07,0.32,63.49,842.94,0.77,5.25,1.05,106.34,2.7,0.98,0.49,5.54,2.88,912.57,0.84,112.05,28.34
3.9599,177,0,False,1,True,0,True,0,True,5,0,94.0,97.0,49.55,48.04,2.41,281.6,14.72,2.23,1.66,0.23,93.55,269.52,34.17,13.73,62.71,349.56,1.99,0.68,34.43,0.39,43.96,895.19,0.46,1.22,0.09,54.48,5.41,2.86,1.46,1.69,1.15,961.79,0.0,6.83,0.0
2.5707,354,0,False,1,False,0,False,0,False,40,0,68.0,29.0,26.4,36.77,36.83,285.3,11.81,4.12,26.62,6.41,45.52,770.46,19.09,3.05,27.54,278.78,3.51,0.19,150.01,0.19,124.0,791.79,0.22,1.25,0.78,92.11,0.77,0.67,0.58,2.94,4.06,4757.51,0.77,185.35,49.99
15.523599999999998,763,0,False,1,False,0,False,0,False,10,0,72.0,39.0,54.95,30.51,14.54,614.44,21.43,6.55,22.98,5.64,327.5,446.64,86.86,8.17,342.03,597.37,7.03,0.29,134.06,0.26,166.61,1217.82,0.51,1.47,0.49,111.42,1.96,0.75,0.53,8.05,6.7,1256.15,0.0,94.09,126.23
7.535900000000001,555,0,False,1,False,0,False,0,False,45,1,72.0,31.0,53.02,37.77,9.21,519.62,19.77,11.3,10.84,5.14,191.39,1077.78,62.46,7.99,113.26,738.73,2.4,0.33,95.21,0.32,72.5,1697.49,0.19,1.94,0.31,135.58,3.13,0.9,1.14,4.04,2.99,3331.66,3.38,33.33,117.8
2.9569,216,0,False,1,False,0,True,1,False,20,227,67.0,11.0,18.81,73.21,7.98,505.24,41.71,8.99,10.24,0.51,71.75,403.97,24.11,5.05,47.68,229.24,1.37,0.1,25.55,0.1,40.56,598.11,0.15,0.57,0.16,45.87,1.8,0.74,0.36,5.51,1.43,336.47,3.62,30.92,13.22
3.8701,269,0,False,1,False,0,False,0,False,25,0,54.0,18.0,17.97,79.17,2.86,807.65,72.06,44.36,5.85,0.65,245.95,2465.64,36.8,1.03,66.75,384.19,1.92,0.1,109.82,0.11,17.3,886.05,0.12,1.0,0.37,70.68,5.25,1.5,0.83,5.06,2.47,4473.78,18.63,19.64,3.91
30.313,1233,0,False,0,False,0,False,0,False,120,4,69.0,52.0,57.67,27.39,14.94,1198.0,35.14,17.21,43.1,24.03,481.21,854.3,166.44,56.18,396.44,2213.32,2.8,0.63,304.18,0.61,140.19,4163.47,0.27,3.95,0.23,229.45,10.23,3.81,4.84,6.05,3.99,1636.71,42.37,2.18,63.05
4.9585,488,0,False,0,False,0,False,0,False,35,0,73.0,40.0,32.7,39.74,27.56,645.82,27.11,11.31,42.31,4.2,131.15,1368.23,50.2,5.52,64.18,499.79,6.67,0.32,138.12,0.42,159.51,1461.78,0.36,2.45,0.93,130.45,1.57,0.87,0.82,4.04,7.65,3733.92,1.69,133.77,117.79
8.567,247,0,False,1,False,0,True,0,False,45,52,93.0,40.0,25.14,74.12,0.74,585.57,48.13,22.05,1.08,0.39,163.75,1007.08,36.72,12.85,66.31,365.04,1.7,0.56,35.16,0.3,39.17,758.01,0.47,1.06,0.05,50.7,6.08,2.7,1.21,2.83,0.0,1314.37,11.25,13.51,6.1
3.276,576,1,False,0,False,0,False,0,False,5,0,47.0,10.0,10.13,45.69,44.18,396.95,19.63,11.9,42.72,22.01,54.93,760.86,9.79,0.79,12.26,248.37,4.26,0.48,305.55,0.22,47.25,494.11,0.11,1.16,0.2,37.33,1.12,1.09,0.22,0.53,2.07,2752.34,3.39,2.19,128.14
7.225,486,0,False,1,False,0,False,1,False,35,28,92.0,45.0,20.97,72.92,6.11,706.31,58.1,31.96,10.97,5.34,234.28,555.28,37.59,14.87,98.81,530.09,3.02,0.19,148.46,0.23,72.92,1358.73,0.41,1.99,0.93,109.0,2.99,0.98,1.2,6.24,3.24,6157.83,24.49,254.05,40.92
8.7857,790,0,False,0,False,0,False,0,False,45,0,89.0,100.0,27.01,42.5,30.49,1014.84,48.97,12.67,79.05,11.5,210.93,459.51,70.01,19.66,50.83,1147.69,9.62,1.13,403.0,1.04,235.53,2872.15,1.34,5.87,1.92,272.3,10.49,3.87,1.57,12.78,12.74,1938.16,1.22,90.66,49.98
7.8475,442,0,False,1,False,0,True,0,False,17,0,55.0,15.0,23.93,72.03,4.04,714.3,57.41,19.79,7.24,5.89,213.29,1426.68,42.92,3.67,90.91,872.36,1.05,0.12,85.54,0.1,20.44,626.65,0.15,1.17,0.08,67.08,3.89,0.68,0.37,6.95,0.6,847.94,9.95,26.64,1.55
5.0896,387,0,False,1,False,0,False,0,False,45,0,76.0,46.0,24.34,64.59,11.07,632.26,45.67,17.68,17.61,8.24,154.56,524.96,38.72,15.41,63.97,447.38,3.18,0.76,82.07,0.6,96.55,1326.75,0.59,1.75,0.46,95.78,5.46,3.61,1.68,3.54,3.01,15576.07,0.43,48.96,54.59
16.6851,803,0,False,1,False,0,False,0,False,26,266,96.0,69.0,49.99,37.47,12.54,706.27,29.45,15.85,22.18,9.39,282.46,541.0,88.39,30.76,208.18,1166.2,3.13,0.28,136.13,0.37,160.56,2698.28,0.31,2.32,0.69,163.84,5.04,1.97,2.83,4.79,6.08,5045.44,21.74,156.99,68.44
10.0333,702,0,False,1,False,0,False,0,False,44,0,83.0,77.0,37.19,47.92,14.89,824.77,43.99,16.92,30.77,3.5,250.95,486.82,76.81,17.68,45.7,1008.24,10.07,1.33,382.65,1.27,144.81,2615.61,0.89,3.2,4.08,154.0,26.53,7.36,1.12,1.35,10.17,1480.99,13.64,2.35,64.42
7.677899999999999,675,0,False,1,False,0,False,0,False,60,0,69.0,40.0,24.51,59.89,15.6,740.82,42.02,17.44,24.62,12.87,154.29,304.85,38.7,15.8,63.41,507.59,3.37,0.93,87.26,0.58,143.95,1732.84,0.59,2.32,0.75,125.93,5.46,3.85,2.07,3.09,4.74,3623.97,0.42,24.3,130.78
5.2728,419,0,False,1,False,0,False,0,False,35,0,75.0,44.0,29.24,56.55,14.21,513.79,30.95,7.26,17.5,6.33,108.6,700.75,36.01,14.32,63.73,399.62,3.73,0.7,91.53,0.47,113.26,1197.8,0.59,1.38,0.63,87.39,5.48,3.09,1.68,3.36,2.48,2351.33,0.0,64.47,23.89
16.352,366,0,False,1,False,0,True,0,False,25,0,79.0,81.0,12.8,85.98,1.22,1213.3,117.12,63.54,3.76,1.22,630.53,1092.96,39.22,13.48,78.41,477.47,2.24,0.84,87.91,0.45,96.0,937.76,0.46,1.85,0.06,56.54,6.13,3.82,1.51,4.4,0.0,3426.58,3.16,18.73,16.26
2.914,394,0,False,1,False,0,False,0,False,45,0,70.0,32.0,33.81,44.86,21.33,455.37,23.18,11.81,24.79,7.81,148.04,1371.76,39.31,10.06,50.39,734.75,3.37,0.55,678.03,0.11,54.43,975.21,0.4,2.91,0.51,81.99,5.95,1.39,0.38,1.89,2.85,3220.47,16.74,5.87,15.66
5.0787,278,0,False,1,False,0,False,0,False,30,0,69.0,33.0,33.55,51.31,15.14,412.32,23.78,6.29,15.79,10.22,108.6,2460.92,34.98,13.69,62.85,364.16,2.74,0.69,65.25,0.42,76.13,1018.84,0.49,1.37,0.21,64.06,5.42,3.03,1.48,1.37,1.69,1539.12,0.0,239.27,46.69
5.8951,692,0,False,1,False,0,False,0,False,45,0,79.0,53.0,20.56,43.68,35.76,912.8,43.83,13.55,80.72,3.62,132.15,602.21,46.43,15.75,79.35,575.49,3.23,0.77,235.32,0.51,79.49,1305.53,0.76,2.8,1.24,99.56,5.58,4.0,1.7,3.75,3.05,2183.99,0.27,120.18,26.78
1.616,383,0,False,0,False,0,False,0,False,56,3,39.0,7.0,4.18,40.08,55.74,1284.6,58.7,27.54,183.67,122.17,214.27,1424.84,13.79,4.31,34.22,290.88,5.72,0.86,76.59,0.53,145.0,414.16,0.67,1.97,0.99,92.12,0.37,0.93,0.1,3.13,6.46,1241.84,1.3,18.49,0.0
2.7512,186,0,False,1,False,0,False,0,False,240,13,41.0,5.0,37.7,48.85,13.45,270.59,14.65,7.73,9.08,8.64,91.05,613.58,25.44,2.96,47.18,292.22,0.79,0.1,35.35,0.11,12.51,601.76,0.05,0.7,0.05,47.43,1.31,0.24,0.36,1.56,0.29,426.54,1.49,3.33,1.92
3.5001,260,0,False,0,False,0,False,0,False,45,3,53.0,12.0,18.56,66.54,14.9,585.87,43.87,26.72,22.1,3.57,166.19,90.74,27.52,5.94,57.83,277.85,1.99,0.3,95.04,0.27,82.57,489.67,0.15,0.83,0.21,45.1,2.1,0.94,0.23,1.06,0.8,952.12,4.63,65.65,10.86
8.0676,342,0,False,0,False,0,False,0,False,55,0,69.0,40.0,20.06,44.38,35.56,755.72,36.99,20.9,66.69,7.82,209.23,2299.82,37.61,6.98,100.52,613.37,4.32,0.41,173.99,0.56,171.8,582.36,0.56,3.42,0.66,85.48,4.47,0.83,0.36,2.48,3.24,1214.47,4.77,9.21,4.05
4.3237,372,0,False,1,False,0,False,0,False,60,0,66.0,33.0,29.99,55.04,14.97,524.29,32.73,16.59,20.04,7.37,83.85,1301.89,40.12,5.63,63.33,600.43,4.57,0.27,79.58,0.39,81.79,1231.59,0.8,2.97,0.88,172.82,1.56,1.22,0.92,3.42,4.23,3118.27,1.61,42.58,128.55
5.836,301,0,False,0,False,0,False,0,False,40,17,93.0,54.0,34.66,43.16,22.18,626.77,29.49,10.8,34.1,2.93,158.24,806.39,53.3,20.95,95.68,573.93,4.71,1.08,191.25,0.96,114.21,1255.71,0.71,2.37,0.53,93.71,7.45,4.1,1.95,0.41,2.57,990.42,0.24,86.07,11.14
6.4876,356,0,False,0,False,0,False,0,False,30,0,79.0,53.0,25.93,41.26,32.81,448.22,20.29,5.76,36.3,1.04,77.42,696.87,28.69,10.71,41.68,316.38,1.75,0.48,44.72,0.35,45.55,761.38,0.47,1.22,0.62,61.37,3.62,2.51,1.02,1.48,3.12,808.77,0.0,22.52,6.42
2.6564,122,0,False,1,False,0,False,0,False,30,0,48.0,13.0,43.3,55.36,1.34,214.18,12.89,4.71,0.7,0.04,77.42,246.15,22.69,8.93,41.54,231.84,1.08,0.43,22.87,0.26,28.92,573.88,0.29,0.76,0.07,35.15,3.62,1.9,0.94,0.17,0.0,236.28,0.0,0.0,0.0
1.4052,155,0,False,0,False,0,False,0,False,40,0,29.0,4.0,20.56,59.71,19.73,144.02,9.76,4.88,7.26,3.08,35.55,254.11,7.56,3.2,12.12,117.79,0.71,0.2,45.85,0.13,22.06,339.06,0.14,0.45,0.12,20.86,1.01,0.67,0.37,0.42,1.31,460.84,0.0,7.43,36.0
5.1314,425,0,False,0,False,0,False,0,False,51,0,64.0,26.0,25.35,60.31,14.34,610.72,40.88,21.77,21.86,9.73,530.22,507.89,38.66,4.49,82.28,543.45,3.34,0.95,291.14,0.29,109.73,687.62,0.22,2.6,0.46,61.84,3.19,2.89,0.4,2.29,0.77,1591.96,7.64,4.12,0.0
2.7307,137,0,False,1,False,0,False,0,False,67,40,66.0,13.0,37.13,49.04,13.83,253.31,13.46,5.69,8.54,4.9,70.0,156.69,22.93,8.97,42.06,240.36,1.29,0.44,23.41,0.27,29.97,623.42,0.31,0.81,0.04,35.65,3.61,1.91,0.97,0.23,0.0,137.43,0.0,1.13,0.0
1.1284,136,0,False,0,False,0,False,0,False,10,23,51.0,7.0,15.57,47.82,36.61,135.63,7.26,4.19,12.5,3.55,29.61,310.99,5.32,1.58,10.78,103.79,0.81,0.12,15.66,0.12,55.69,230.78,0.04,0.36,0.16,17.2,0.33,0.36,0.26,1.57,1.86,2543.57,0.91,5.2,101.21
1.8497,307,0,False,0,False,0,False,0,False,45,1150,78.0,14.0,29.49,20.07,50.44,291.24,6.53,3.5,36.94,6.09,31.3,618.85,21.59,7.74,53.1,305.59,1.86,0.45,182.98,0.19,41.87,481.16,0.35,1.79,0.25,35.47,1.7,1.13,0.31,0.3,4.38,395.77,1.21,8.14,11.11
5.759,344,0,False,1,False,0,False,0,False,5,2,84.0,36.0,31.14,61.81,7.05,593.36,40.55,11.51,10.42,8.77,155.27,275.73,45.96,17.94,88.02,475.69,2.31,0.88,48.61,0.57,58.64,1160.94,0.62,1.61,0.3,76.8,7.24,3.86,1.87,2.41,0.9,464.43,0.21,12.15,0.0
6.2697,320,0,False,0,False,0,False,0,False,35,591,97.0,45.0,33.83,50.33,15.84,564.05,31.68,10.04,22.43,14.48,155.24,700.95,47.92,18.52,92.5,514.19,2.88,0.92,68.72,0.71,70.87,1230.95,0.69,2.04,0.49,90.05,7.26,4.01,1.92,0.54,2.43,487.49,0.21,5.34,15.06
4.1854000000000005,107,0,False,1,False,0,False,0,False,35,0,35.0,7.0,5.59,91.76,2.65,390.87,39.12,25.61,2.54,0.29,93.08,215.05,5.36,1.83,8.4,76.88,1.0,0.11,30.04,0.06,10.62,182.03,0.09,0.34,0.17,18.17,0.75,0.45,0.21,1.41,1.1,951.05,0.53,5.73,0.0
7.4215,318,0,False,0,False,0,False,0,False,35,102,82.0,21.0,24.89,56.97,18.14,628.98,36.84,14.34,26.39,0.9,133.78,573.96,36.22,13.39,90.07,465.66,2.29,0.24,34.46,0.36,86.87,867.7,0.1,1.07,0.31,56.49,1.95,0.84,1.01,3.65,1.06,981.89,8.34,76.32,8.31
3.6936,296,0,False,1,False,0,False,0,False,45,31,73.0,18.0,48.27,42.65,9.08,290.22,12.77,7.54,6.11,1.88,103.67,391.4,32.52,6.27,75.31,440.95,1.2,0.47,54.56,0.21,34.49,1057.44,0.42,1.63,0.2,63.97,1.64,1.37,0.54,1.45,0.61,663.93,1.81,48.16,6.43
3.9662,383,0,False,0,False,0,False,0,False,45,0,78.0,48.0,27.21,56.64,16.15,443.43,28.27,6.07,18.14,0.78,192.76,1273.63,30.56,3.76,60.96,575.97,5.5,0.51,201.75,0.29,326.74,1135.96,0.27,1.81,1.5,151.2,2.18,0.93,0.52,7.22,3.72,13672.24,5.4,699.82,40.88
28.7681,1431,0,False,1,False,0,True,0,False,145,0,67.0,74.0,44.84,41.58,13.58,2093.39,95.06,25.58,69.86,52.21,683.89,5045.72,230.62,90.83,415.05,2348.2,10.92,5.43,281.74,2.7,312.25,6037.36,2.96,8.14,2.41,376.11,36.11,19.31,9.46,0.9,3.86,1459.22,0.42,16.55,70.02
3.8917,222,0,False,1,False,0,False,0,False,45,0,57.0,19.0,30.97,66.0,3.03,408.99,29.16,9.29,3.01,1.46,115.37,822.31,30.79,11.95,56.06,330.1,1.49,0.61,46.37,0.36,43.71,810.87,0.4,1.1,0.12,50.2,4.87,2.63,1.27,0.71,0.59,397.9,0.22,22.31,5.34
4.1722,286,0,False,1,False,0,False,0,False,45,0,53.0,16.0,20.59,75.56,3.85,600.31,49.46,26.81,5.66,2.75,197.02,533.28,30.33,11.27,53.51,347.02,1.76,0.64,94.47,0.35,46.07,833.99,0.38,1.2,0.14,53.46,4.76,2.64,1.22,1.2,0.47,1445.05,1.13,8.93,8.22
3.3403,177,0,False,1,False,0,True,0,False,45,1,34.0,6.0,29.04,68.84,2.12,262.46,20.11,6.85,1.39,0.2,88.39,643.21,19.09,1.65,40.75,388.41,0.74,0.04,43.55,0.04,10.01,275.6,0.05,0.55,0.18,31.2,1.72,0.32,0.17,2.68,0.5,518.64,4.38,11.3,2.09
4.8874,537,0,False,1,False,0,False,0,False,27,0,70.0,34.0,27.65,35.92,36.43,498.6,20.24,6.48,46.19,8.67,82.5,1153.03,35.06,5.65,56.4,460.26,4.04,0.31,170.7,0.31,97.23,1587.44,0.49,1.62,0.78,133.42,1.37,0.92,0.56,3.73,4.83,3945.94,1.41,185.71,21.16
0.4100999999999999,80,1,False,0,False,0,False,0,False,40,1,9.0,1.0,7.24,43.05,49.71,67.87,3.39,0.86,8.81,3.74,2.69,269.78,1.28,0.41,2.8,21.23,1.29,0.05,15.96,0.04,28.34,110.5,0.05,0.22,0.23,13.96,0.0,0.14,0.05,0.45,1.57,0.0,0.0,1.99,6.39
4.0664,199,0,False,1,False,0,False,0,False,15,0,75.0,30.0,45.8,49.41,4.79,305.9,16.57,5.3,3.61,0.52,108.6,417.83,34.57,13.46,62.74,355.77,2.48,0.67,50.93,0.4,48.75,910.22,0.46,1.24,0.15,59.57,5.42,2.9,1.45,0.31,1.06,254.37,0.0,17.64,9.57
8.0291,766,0,False,1,False,0,False,0,False,35,47,99.0,100.0,24.84,51.92,23.24,946.22,55.06,20.55,55.45,15.14,192.46,526.23,59.27,23.46,86.71,727.64,10.3,1.22,161.42,1.02,237.15,2500.92,1.6,4.21,1.85,173.46,7.27,4.87,2.83,4.25,14.86,4830.63,0.47,126.85,196.69
4.4669,228,0,False,0,False,0,False,0,False,20,115,76.0,17.0,44.97,45.19,9.84,320.95,15.73,5.59,7.71,0.58,100.05,445.25,35.22,7.18,73.86,304.58,1.6,0.16,26.65,0.14,62.42,562.33,0.16,0.68,0.14,52.48,2.7,0.91,0.3,1.92,0.45,349.83,5.38,40.95,8.64
5.8828,969,0,False,0,False,0,False,0,False,55,3,53.0,15.0,17.22,18.77,64.01,886.24,18.19,5.4,139.6,101.96,88.19,1556.59,37.55,5.35,57.32,474.14,2.35,0.22,105.68,0.37,43.2,1331.75,0.27,1.33,0.56,103.76,1.56,1.19,0.62,3.15,3.25,1149.92,1.64,8.01,96.0
20.0914,476,0,False,1,False,0,False,0,False,70,0,74.0,85.0,27.69,59.36,12.95,544.58,36.26,17.28,17.8,3.65,182.59,769.56,38.06,16.21,71.03,475.18,2.42,0.88,110.16,0.48,85.54,1372.24,0.95,2.21,0.42,77.18,5.58,4.95,1.68,0.91,3.16,1226.09,0.81,29.28,22.14
5.2977,368,0,False,1,False,0,False,0,False,40,0,53.0,17.0,45.77,45.46,8.77,396.41,19.86,12.16,8.62,5.52,143.6,524.13,44.99,5.95,76.32,512.47,2.23,0.21,122.48,0.25,29.64,1243.08,0.25,1.37,0.24,94.54,2.11,0.65,0.71,2.91,1.98,799.8,2.16,6.37,11.72
5.214600000000001,381,0,False,0,False,0,False,0,False,100,0,65.0,31.0,25.68,64.01,10.31,601.34,41.63,17.05,15.09,0.78,177.76,438.69,37.57,14.5,66.03,457.54,3.11,0.77,140.57,0.47,85.97,1424.35,0.54,1.66,0.36,81.6,5.53,3.33,1.51,1.71,4.45,1308.46,0.44,39.4,19.3
4.8556,333,0,False,1,False,0,False,0,False,75,81,87.0,30.0,44.14,32.6,23.26,245.91,8.84,4.44,14.2,4.68,78.24,483.17,26.94,9.76,55.5,367.31,2.32,0.21,96.63,0.14,35.27,945.15,0.34,1.03,0.38,51.92,1.4,0.77,0.87,1.28,2.11,1871.06,5.73,3.45,9.43
5.013,362,0,False,0,False,0,False,0,False,23,10,88.0,41.0,19.58,63.44,16.98,915.98,64.76,25.37,39.0,4.83,188.74,374.35,44.97,10.72,39.37,594.33,5.11,1.01,208.91,0.99,112.32,886.41,0.52,2.11,1.96,86.4,13.68,3.87,0.44,6.29,2.65,1922.24,8.24,23.34,4.9
3.2901,222,0,False,1,False,0,False,0,False,35,0,64.0,26.0,32.47,58.8,8.73,292.49,19.0,8.43,6.35,3.61,92.87,349.82,23.6,9.69,41.67,255.92,1.62,0.5,37.0,0.31,66.88,762.65,0.3,0.97,0.14,46.77,3.63,2.16,1.17,1.54,1.74,2777.5,0.21,4.64,102.77
96.506,4529,0,False,0,False,0,False,0,False,5,15,80.0,100.0,53.88,44.29,1.83,6621.55,314.46,53.96,29.19,8.16,2610.99,2455.61,860.67,337.55,1572.31,8730.83,40.18,16.57,615.86,9.79,1153.41,21521.79,11.14,29.12,1.55,1285.0,135.98,72.27,35.31,4.69,3.88,2950.12,1.74,35.67,16.55
2.3156,143,0,False,1,False,0,False,0,False,45,0,47.0,13.0,27.77,53.15,19.08,121.24,7.13,3.49,5.76,3.99,22.69,324.38,8.38,2.61,13.26,108.16,0.72,0.14,33.48,0.06,39.27,266.75,0.11,0.4,0.1,19.1,1.33,0.66,0.35,1.84,1.69,2584.33,6.77,6.84,97.49
5.7554,319,0,False,0,False,0,False,0,False,45,72,74.0,17.0,36.27,35.59,28.14,275.22,10.7,5.82,19.05,4.4,105.36,123.37,24.55,8.69,48.02,245.08,2.96,0.21,62.78,0.19,69.61,763.81,0.15,1.11,0.38,72.51,0.7,1.34,0.62,0.83,2.96,1948.64,0.16,2.48,45.54
44.8148,1240,0,False,0,False,0,False,0,False,10,0,79.0,100.0,42.18,47.94,9.88,1868.85,99.12,27.22,45.97,8.09,586.37,1366.23,196.23,43.65,126.65,2321.62,17.55,3.2,600.67,3.54,213.87,3688.14,1.92,6.7,8.11,239.21,70.72,18.34,2.04,5.11,8.17,1960.84,35.8,146.53,130.34
0.8079000000000001,101,0,False,0,False,0,False,0,False,18,2,52.0,9.0,29.39,59.38,11.23,182.73,12.13,4.66,5.16,0.86,22.7,230.42,13.51,5.85,33.48,156.54,1.31,0.1,31.02,0.05,24.02,265.32,0.09,0.58,0.16,24.64,0.95,0.28,0.13,0.91,1.0,648.87,2.95,33.31,45.54
4.8674,281,0,False,1,False,0,False,1,False,45,0,81.0,58.0,29.04,65.52,5.44,485.57,35.03,6.47,6.54,3.19,101.19,563.99,34.93,14.17,62.63,368.58,2.51,0.73,54.66,0.44,78.33,1028.38,5.13,1.39,0.36,66.23,5.42,3.1,1.66,4.28,2.2,2620.65,0.0,16.59,101.44
5.3745,507,0,False,0,False,0,False,0,False,37,0,73.0,39.0,49.09,19.76,31.15,480.39,10.32,4.56,36.62,6.58,137.17,1010.7,57.7,9.42,106.77,688.28,3.74,0.39,148.64,0.68,90.8,1563.9,0.27,2.17,0.6,126.84,2.81,0.87,0.87,2.57,3.83,1406.73,2.66,76.63,23.56
6.635599999999999,393,0,False,1,True,0,False,0,False,15,4,91.0,49.0,63.99,31.78,4.23,427.13,15.25,4.4,4.56,1.06,170.1,271.84,69.06,13.61,142.81,595.31,2.7,0.25,51.76,0.16,94.64,1147.73,0.29,1.31,0.22,100.4,5.38,1.79,0.65,4.81,1.08,1989.68,10.55,76.75,17.62
5.3579,534,0,False,0,False,0,False,0,False,60,0,70.0,41.0,36.2,45.71,18.09,635.11,31.92,19.2,28.42,14.12,178.85,1466.64,56.88,7.45,69.43,999.85,2.77,0.86,925.65,0.36,130.56,1091.6,0.22,3.65,0.51,117.17,4.86,1.98,0.7,1.86,1.86,4305.62,4.43,213.75,13.86
6.353,363,0,False,1,False,0,False,0,False,19,0,42.0,8.0,34.24,60.4,5.36,483.2,25.03,7.61,4.99,1.41,96.9,1185.27,31.93,2.1,52.27,666.2,1.18,0.17,403.0,0.06,12.08,446.3,0.05,1.56,0.21,60.09,2.28,0.51,0.27,3.15,0.0,290.4,4.91,9.11,0.0
9.062,608,0,False,1,False,0,False,0,False,60,0,75.0,54.0,29.64,34.75,35.61,663.86,23.44,7.69,54.05,24.3,117.3,143.23,44.99,17.22,66.17,626.03,11.06,0.9,124.91,0.87,213.15,2256.14,1.08,2.44,1.23,142.66,5.42,3.99,1.91,1.08,7.98,386.76,0.16,14.62,18.25
5.3142,500,0,False,1,False,0,False,0,False,45,0,79.0,52.0,39.27,40.16,20.57,485.95,21.72,5.85,25.05,4.97,89.83,731.56,47.79,3.46,78.11,573.74,3.2,0.18,170.3,0.24,119.18,1799.93,0.5,1.66,0.59,163.87,5.97,2.2,1.05,4.41,10.04,594.11,20.35,28.95,34.92
0.2512,47,0,False,0,False,0,False,0,False,120,0,12.0,1.0,4.22,73.1,22.68,228.37,18.98,14.16,13.25,0.23,14.87,238.88,2.47,0.77,4.87,40.05,1.04,0.06,0.0,0.09,17.87,54.73,0.28,3.71,0.14,13.99,0.75,0.12,0.07,0.76,1.14,128.69,0.0,3.94,0.0
4.9223,436,0,False,1,False,0,False,0,False,30,63,94.0,43.0,34.7,48.41,16.89,413.36,23.04,9.11,18.08,7.63,124.08,385.14,37.16,14.07,63.2,422.08,2.87,0.79,84.61,0.5,91.65,1385.71,0.55,1.65,0.35,85.87,5.43,3.36,1.76,0.64,5.04,698.28,0.21,6.27,80.49
8.42,305,0,False,1,False,0,False,0,False,35,0,73.0,41.0,36.0,62.2,1.8,501.38,34.33,19.4,2.24,0.24,260.42,744.67,44.7,2.21,89.18,455.97,2.15,0.14,162.48,0.14,48.14,953.2,0.55,3.42,0.15,79.19,3.06,1.91,0.57,2.54,0.0,1494.84,0.56,4.7,4.98
